Index,budget,revenue,original_title,release_year,genres
476,0,0,Listening,2015,"Thriller, Drama, Science Fiction"
477,0,0,Jack of the Red Hearts,2015,"Family, Drama"
478,0,0,Absolution,2015,"Thriller, Crime, Adventure, Action"
479,0,0,American Hero,2015,"Science Fiction, Action, Comedy"
480,0,0,The Condemned 2,2015,Action
481,0,0,Bound,2015,"Thriller, Drama"
482,9500000,0,Re-Kill,2015,"Science Fiction, Horror"
484,0,0,A Hitman in London,2015,"Crime, Action"
485,3000000,0,Regular Show: The Movie,2015,"Animation, Science Fiction, Comedy, TV Movie"
486,0,0,If There Be Thorns,2015,"Drama, TV Movie"
487,0,0,Pod,2015,"Mystery, Horror, Thriller"
488,3400000,0,To Write Love on Her Arms,2015,"Music, Drama"
489,0,6921,Hungry Hearts,2015,Drama
491,0,0,Extraordinary Tales,2015,"Animation, Mystery, Horror"
492,3000000,67790117,War Room,2015,Drama
493,0,0,A Deadly Adoption,2015,"Thriller, Drama"
494,0,0,Ellis,2015,Drama
495,0,0,Coconut Hero,2015,"Comedy, Drama"
496,0,0,Janis: Little Girl Blue,2015,"Documentary, Music"
497,0,0,Io che amo solo te,2015,"Romance, Comedy"
498,0,0,Unknown Caller,2015,Thriller
499,0,0,The Inhabitants,2015,"Thriller, Horror"
500,0,0,Amy Schumer: Live at the Apollo,2015,Comedy
501,0,0,Glassland,2015,Drama
502,0,0,Whitney,2015,"Drama, Music, Romance"
504,0,0,Keith Richards: Under the Influence,2015,"Documentary, Music"
505,1000000,0,Landmine Goes Click,2015,"Action, Thriller, Crime, Drama"
506,0,0,Hellions,2015,Horror
508,0,0,Bastard,2015,Horror
509,0,0,Strange Blood,2015,"Horror, Science Fiction"
510,0,0,Jurassic City,2015,"Science Fiction, Action"
512,0,0,I Am Chris Farley,2015,Documentary
513,0,0,Chloe and Theo,2015,Drama
514,0,0,All Things Must Pass,2015,Documentary
515,1300000,0,Capsule,2015,"History, Science Fiction, Thriller, Drama"
516,0,28281,The Nightmare,2015,"Horror, Documentary"
517,0,0,Tangerine,2015,"Drama, Comedy"
520,0,0,Power/Rangers,2015,"Adventure, Action, Science Fiction"
521,0,0,Appropriate Behavior,2015,"Romance, Comedy, Drama"
522,0,0,See You In Valhalla,2015,"Comedy, Drama"
524,0,0,"Kumiko, the Treasure Hunter",2015,Drama
526,0,0,The Forbidden Room,2015,"Romance, Comedy, Drama, Mystery"
529,0,0,Most Likely to Die,2015,Horror
533,0,0,The Barber,2015,Thriller
534,0,0,James White,2015,Drama
535,0,0,Hitchcock/Truffaut,2015,Documentary
537,3000000,0,Amnesiac,2015,"Drama, Mystery, Horror, Thriller"
539,0,0,Soaked in Bleach,2015,"Drama, Music, Crime, Documentary"
540,0,0,And Then There Were None,2015,"Mystery, Drama"
541,0,0,Bloodsucking Bastards,2015,"Comedy, Horror"
542,0,0,The Culling,2015,"Thriller, Horror"
543,0,0,Comedy Central Roast of Justin Bieber,2015,Comedy
545,0,0,Listen to Me Marlon,2015,Documentary
546,0,0,The Ouija Experiment 2: Theatre of Death,2015,Horror
549,0,0,Big Sky,2015,"Drama, Thriller"
552,0,0,Ominous,2015,Horror
553,0,0,Doctor Who: The Husbands of River Song,2015,"Comedy, Drama, Science Fiction"
554,0,0,Call Me Lucky,2015,Documentary
555,0,0,Tiger House,2015,"Action, Crime, Drama, Thriller"
557,0,0,Brothers,2015,"Family, Action, Drama"
558,0,0,Anguish,2015,Horror
560,0,0,Digging Up the Marrow,2015,"Thriller, Mystery, Fantasy, Horror"
563,0,0,They Found Hell,2015,Horror
564,0,0,Junun,2015,"Music, Documentary"
566,0,0,The Flintstones & WWE: Stone Age Smackdown,2015,"Family, Animation, Comedy"
567,0,0,Chris Tucker: Live,2015,Comedy
568,0,0,VANish,2015,"Action, Crime, Horror, Thriller"
569,0,0,Harry Price: Ghost Hunter,2015,"Drama, Horror"
571,0,0,Wildlike,2015,"Thriller, Adventure, Drama"
572,0,0,The Audition,2015,Comedy
573,0,0,Louis C.K.: Live at The Comedy Store,2015,Comedy
574,0,1301696,The Wolfpack,2015,Documentary
577,0,0,Bleeding Heart,2015,Drama
578,0,44695,Requiem for the American Dream,2015,Documentary
579,0,0,3 Nights in the Desert,2015,Drama
580,0,0,The House on Pine Street,2015,"Drama, Horror"
582,0,0,Welcome to Leith,2015,"Crime, Thriller, Documentary"
583,13500000,187674,Stonewall,2015,Drama
584,0,0,The Phoenix Incident,2015,"Science Fiction, Horror, Thriller"
585,0,0,Contracted: Phase II,2015,"Horror, Thriller, Drama"
586,10,0,Penis Boy,2015,"Drama, Comedy"
588,0,0,One & Two,2015,"Thriller, Fantasy, Drama"
589,0,0,Tig,2015,Documentary
591,0,0,Submerged,2015,"Thriller, Drama"
592,0,0,Hurricane of Fun: The Making of Wet Hot,2015,Documentary
593,0,0,Gascoigne,2015,Documentary
596,1000000,0,Best of Enemies,2015,"History, Documentary"
597,0,0,Vendetta,2015,Action
598,0,0,Breaking Through,2015,"Drama, Music"
599,0,0,The Stranger,2015,"Mystery, Horror, Thriller, Drama"
602,0,0,The Bad Education Movie,2015,Comedy
603,0,0,Student Bodies,2015,Comedy
604,0,0,The Subjects,2015,"Thriller, Science Fiction"
605,0,0,Walking with the Dead,2015,"Science Fiction, Comedy"
606,0,0,Floride,2015,Comedy
607,0,0,The Outskirts,2015,Comedy
608,0,0,Twinsters,2015,"Family, Documentary"
609,0,0,The Jinx: The Life and Deaths of Robert Durst,2015,Documentary
610,2000000,0,The Curse of Downers Grove,2015,"Horror, Mystery, Thriller, Drama"
611,0,0,World of Tomorrow,2015,"Comedy, Science Fiction, Animation"
612,0,0,Dawg Fight,2015,Documentary
613,0,0,King Jack,2015,Drama
614,0,0,The Suicide Theory,2015,"Drama, Thriller"
615,0,0,Stalked By My Neighbor,2015,Thriller
617,0,13684,Buzzard,2015,"Drama, Comedy, Horror"
618,0,0,The Gamechangers,2015,"TV Movie, Drama"
619,0,0,Residue,2015,"Horror, Thriller, Science Fiction, Mystery"
621,0,0,Always Watching: A Marble Hornets Story,2015,Horror
624,0,732655,Once I Was a Beehive,2015,"Family, Comedy, Drama"
625,0,0,John Mulaney: The Comeback Kid,2015,Comedy
629,165000000,621752480,Interstellar,2014,"Science Fiction, Adventure, Drama"
630,170000000,773312399,Guardians of the Galaxy,2014,"Science Fiction, Action, Adventure"
631,170000000,714766572,Captain America: The Winter Soldier,2014,"Science Fiction, Action, Adventure"
632,20000000,78739897,John Wick,2014,"Action, Thriller"
633,125000000,752100229,The Hunger Games: Mockingjay - Part 1,2014,"Thriller, Adventure, Science Fiction"
634,250000000,955119788,The Hobbit: The Battle of the Five Armies,2014,"Fantasy, Adventure"
635,165000000,652105443,Big Hero 6,2014,"Adventure, Action, Animation, Family, Comedy"
636,14000000,233555708,The Imitation Game,2014,"War, History, Thriller, Drama"
637,34000000,348319861,The Maze Runner,2014,"Science Fiction, Thriller, Action, Mystery"
638,18000000,103215094,Birdman,2014,"Drama, Comedy"
639,61000000,369330363,Gone Girl,2014,"Mystery, Thriller, Drama"
640,68000000,211817906,Fury,2014,"War, Action, Drama"
641,127000000,349424282,Night at the Museum: Secret of the Tomb,2014,"Comedy, Family, Fantasy, Adventure"
642,85000000,288747895,Divergent,2014,"Action, Thriller, Science Fiction"
643,250000000,746000000,X-Men: Days of Future Past,2014,"Adventure, Fantasy, Science Fiction, Action"
644,40000000,463360063,Lucy,2014,"Science Fiction, Action"
645,125000000,477200000,Teenage Mutant Ninja Turtles,2014,"Adventure, Action, Comedy, Science Fiction, Fantasy"
646,40000000,126069509,Sex Tape,2014,Comedy
647,8500000,38697217,Nightcrawler,2014,"Thriller, Drama, Crime"
648,210000000,245500000,Transformers: Age of Extinction,2014,"Action, Adventure, Science Fiction"
649,30000000,174600318,The Grand Budapest Hotel,2014,"Comedy, Drama"
650,3300000,13993093,Whiplash,2014,"Drama, Music"
651,170000000,708200000,Dawn of the Planet of the Apes,2014,"Thriller, Drama, Science Fiction, Action"
652,55000000,192330738,The Equalizer,2014,"Thriller, Action, Crime"
653,42000000,106645357,Horrible Bosses 2,2014,Comedy
654,200000000,705717432,The Amazing Spider-Man 2,2014,"Adventure, Fantasy, Action"
655,178000000,370541256,Edge of Tomorrow,2014,"Action, Science Fiction"
656,44000000,11305175,The Interview,2014,"Action, Comedy"
657,58800000,542307423,American Sniper,2014,"Action, War"
658,140000000,268031828,Exodus: Gods and Kings,2014,"Adventure, Drama, Action"
659,160000000,529076069,Godzilla,2014,"Thriller, Action, Science Fiction"
660,180000000,758410378,Maleficent,2014,"Fantasy, Romance, Family, Adventure, Action"
661,15000000,32556119,The November Man,2014,"Crime, Thriller, Action"
662,5000000,102529779,Ouija,2014,Horror
663,145000000,609123048,How to Train Your Dragon 2,2014,"Comedy, Fantasy, Animation, Action, Adventure"
664,2000000,13500000,It Follows,2014,"Thriller, Horror"
665,90000000,206172544,The Expendables 3,2014,"Adventure, Thriller, Action"
666,60000000,469160692,The Lego Movie,2014,"Animation, Action, Comedy, Fantasy, Adventure"
667,13000000,0,The Loft,2014,Thriller
668,95000000,114178613,Seventh Son,2014,"Fantasy, Adventure"
669,15000000,121201940,The Theory of Everything,2014,"Romance, Drama"
670,17000000,136621271,Let's Be Cops,2014,Comedy
671,70000000,215529201,Dracula Untold,2014,"Action, Fantasy, War, Drama, Horror"
672,132000000,373552094,Penguins of Madagascar,2014,"Family, Animation, Adventure, Comedy"
673,50000000,212902372,Into the Woods,2014,"Fantasy, Comedy, Music"
674,110000000,337580051,300: Rise of an Empire,2014,"War, Action"
675,25000000,66980456,The Giver,2014,"Drama, Science Fiction"
676,50000000,188441614,22 Jump Street,2014,"Comedy, Action, Crime"
677,28000000,53181600,A Walk Among the Tombstones,2014,"Mystery, Crime, Drama, Thriller"
678,55000000,259207227,Paddington,2014,Comedy
679,7000000,2360281,Cake,2014,Drama
680,11000000,45967935,Chef,2014,Comedy
681,9000000,108782847,The Purge: Anarchy,2014,"Horror, Thriller"
682,16000000,19682924,Left Behind,2014,"Science Fiction, Action, Thriller"
683,4000000,44349000,Boyhood,2014,Drama
684,20000000,12007070,A Most Violent Year,2014,"Crime, Action, Thriller, Drama"
685,100000000,243400000,Hercules,2014,"Action, Adventure"
686,125000000,362637473,Noah,2014,"Drama, Adventure"
687,50000000,83719388,The Judge,2014,Drama
688,12000000,0,Drive Hard,2014,"Action, Crime, Comedy"
689,40000000,123494610,Blended,2014,Comedy
690,18000000,268157400,Neighbors,2014,Comedy
691,11000000,78874843,If I Stay,2014,Drama
692,45000000,86165646,Step Up All In,2014,"Romance, Music, Drama"
693,0,4439431,"Love, Rosie",2014,"Comedy, Romance"
694,12000000,305151265,The Fault in Our Stars,2014,"Drama, Romance"
695,0,336472,I Origins,2014,"Drama, Science Fiction"
696,25000000,153997819,Ride Along,2014,"Action, Comedy"
697,0,1075178,The Captive,2014,Thriller
698,20000000,11110975,Inherent Vice,2014,"Crime, Mystery, Romance, Drama, Comedy"
699,60000000,50549107,Jack Ryan: Shadow Recruit,2014,"Thriller, Drama, Action"
700,50000000,222809600,Non-Stop,2014,"Thriller, Action, Mystery"
701,5500000,3000000,Predestination,2014,"Thriller, Science Fiction"
702,7000000,0,AutÃ³mata,2014,"Thriller, Science Fiction"
703,0,0,Mythica: A Quest for Heroes,2014,"Fantasy, Adventure, Action"
704,12600000,18658381,The Drop,2014,"Drama, Crime"
705,120000000,239379423,RoboCop,2014,"Action, Science Fiction"
706,100000000,103039258,Transcendence,2014,"Science Fiction, Drama, Mystery, Thriller"
707,40000000,196781193,The Other Woman,2014,"Comedy, Romance"
708,145000000,272912430,Mr. Peabody & Sherman,2014,"Adventure, Animation, Family"
709,0,0,A Merry Friggin' Christmas,2014,Comedy
710,65000000,39407616,Sin City: A Dame to Kill For,2014,"Crime, Thriller"
711,0,0,Tinker Bell and the Legend of the NeverBeast,2014,"Animation, Family, Adventure"
712,103000000,500188435,Rio 2,2014,"Adventure, Family, Animation, Comedy"
713,40000000,169837010,Dumb and Dumber To,2014,Comedy
714,0,15060457,Before I Go to Sleep,2014,"Thriller, Mystery"
715,70000000,154984035,The Monuments Men,2014,"War, History, Action, Drama"
716,65000000,163442937,Unbroken,2014,"War, Drama"
717,20000000,66787908,Selma,2014,"History, Drama"
718,4900000,3494070,Mommy,2014,Drama
719,17000000,0,Escobar: Paradise Lost,2014,"Romance, Thriller"
720,0,20300000,Tinker Bell and the Pirate Fairy,2014,"Animation, Family"
721,15000000,52501541,Wild,2014,Drama
722,130000000,117831631,Pompeii,2014,"Romance, Drama, History, Adventure, Action"
723,26000000,35926213,The Best of Me,2014,"Drama, Romance"
724,65000000,133821816,Annie,2014,"Drama, Comedy, Music, Family"
725,0,0,Stonehearst Asylum,2014,"Horror, Thriller"
726,50000000,97437106,The Book of Life,2014,"Adventure, Animation, Family, Romance, Comedy"
727,13000000,54837234,St. Vincent,2014,Comedy
728,66000000,203277636,Need for Speed,2014,"Thriller, Crime, Drama, Action"
729,0,18612,Two Night Stand,2014,"Romance, Comedy"
730,0,0,Good People,2014,"Thriller, Crime, Action"
731,22000000,88880821,The Hundred-Foot Journey,2014,Drama
732,60000000,108255770,The Boxtrolls,2014,"Comedy, Family, Fantasy, Animation"
733,10000000,28883511,Big Eyes,2014,Drama
734,18000000,266586800,The Prince,2014,"Action, Thriller"
735,0,1171559,Black Sea,2014,Adventure
736,0,857522,Song of the Sea,2014,"Family, Animation, Fantasy"
737,0,0,Marvel One-Shot: All Hail the King,2014,"Thriller, Drama, Action, Fantasy, Comedy"
738,4000000,600896,The Signal,2014,"Science Fiction, Thriller"
739,0,0,White Bird in a Blizzard,2014,"Drama, Thriller"
740,50000000,160602194,Into the Storm,2014,"Thriller, Action"
741,25000000,0,Outcast,2014,Action
742,28000000,0,3 Days to Kill,2014,"Drama, Thriller, Crime, Action"
743,50000000,151165787,Planes: Fire & Rescue,2014,"Animation, Comedy, Adventure, Family"
744,0,1625847,'71,2014,"Action, Thriller, War, Drama"
745,35000000,17508518,Sabotage,2014,"Action, Drama, Crime, Thriller"
746,0,0,A Million Ways to Die in the West,2014,"Western, Comedy"
747,0,0,The Forger,2014,"Drama, Crime, Thriller"
748,0,645186,Frank,2014,"Comedy, Mystery, Drama"
749,1000000,0,Camp X-Ray,2014,Drama
750,13200000,53830415,No Good Deed,2014,Thriller
751,5000000,41797583,Still Alice,2014,Drama
752,5000000,40100000,"As Above, So Below",2014,"Thriller, Horror"
753,24000000,12096300,Foxcatcher,2014,"Drama, Thriller"
754,0,0,Playing It Cool,2014,"Comedy, Romance"
755,20000000,34077920,Endless Love,2014,"Drama, Romance"
756,12250000,2295423,The Rover,2014,"Crime, Drama"
757,24000000,70181428,Think Like a Man Too,2014,"Comedy, Romance"
758,15000000,9104716,Suite FranÃ§aise,2014,"Romance, Drama, War"
759,0,4507463,The Two Faces of January,2014,Thriller
760,15000000,59209,Walk of Shame,2014,Comedy
761,0,3396726,Enemy,2014,"Thriller, Mystery"
762,6500000,255273813,Annabelle,2014,Horror
763,0,0,Echoes,2014,"Drama, Horror, Thriller"
764,0,0,Maya the Bee Movie,2014,"Animation, Family"
765,65000000,71154592,"I, Frankenstein",2014,"Horror, Thriller"
766,8000000,26049082,That Awkward Moment,2014,"Romance, Comedy"
767,0,0,Palo Alto,2014,Drama
768,27000000,28831145,Draft Day,2014,Drama
769,28000000,68896829,Brick Mansions,2014,"Crime, Action, Drama"
770,2000000,6676471,The Babadook,2014,"Thriller, Horror, Drama"
771,20000000,100525432,Tammy,2014,Comedy
772,0,0,Boychoir,2014,Drama
773,0,176391,Serena,2014,Drama
774,0,1822250,Testament of Youth,2014,"Drama, History, War"
775,10000000,0,American Heist,2014,Action
776,3000000,0,Bullet,2014,"Action, Crime, Thriller"
777,0,5284309,The Skeleton Twins,2014,Drama
778,0,0,Salting the Battlefield,2014,"Mystery, Crime, Drama, Action"
779,0,0,The Calling,2014,Thriller
780,60000000,30800231,Winter's Tale,2014,"Mystery, Drama, Fantasy, Romance"
781,0,7523634,Pride,2014,"Drama, Comedy"
782,0,0,Laggies,2014,"Comedy, Romance"
783,5000000,2367161,The Guest,2014,"Thriller, Mystery, Action"
784,0,0,Frontera,2014,"Drama, Western"
785,0,0,The Cobbler,2014,"Fantasy, Comedy, Drama"
786,0,258384,Blue Ruin,2014,"Crime, Thriller"
787,0,0,How to Make Love Like an Englishman,2014,Comedy
788,22500000,15520023,The Water Diviner,2014,"War, Drama"
789,5000000,6833445,The Green Inferno,2014,"Thriller, Horror"
790,0,32339326,Magic in the Moonlight,2014,"Drama, Comedy, Romance"
791,0,0,Kite,2014,"Drama, Action"
792,28000000,100654149,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,"Comedy, Family"
793,19800000,41296320,This Is Where I Leave You,2014,"Comedy, Drama"
794,16000000,2429989,The Homesman,2014,"Drama, Western"
795,0,0,Son of a Gun,2014,"Action, Crime, Thriller, Drama"
796,0,427418,Cold in July,2014,"Thriller, Drama"
797,0,200406,The Double,2014,"Drama, Thriller"
798,0,0,The Nut Job,2014,"Comedy, Animation, Family, Adventure"
799,9000000,0,Skin Trade,2014,"Action, Drama, Thriller"
800,0,0,Open Windows,2014,"Thriller, Action, Crime"
801,8500000,7500000,Big Game,2014,"Adventure, Action"
802,0,56574,The Bag Man,2014,"Drama, Thriller, Crime"
803,40000000,67347013,Jersey Boys,2014,"Music, Drama"
804,12500000,49002684,About Last Night,2014,"Romance, Comedy"
805,25000000,38307627,Million Dollar Arm,2014,Drama
806,5500000,5483299,Wish I Was Here,2014,"Comedy, Drama"
807,6700000,1430655,Infinitely Polar Bear,2014,"Comedy, Drama"
808,0,0,Cymbeline,2014,Drama
809,0,108808,Adult Beginners,2014,"Comedy, Drama"
810,0,0,Zodiac,2014,"TV Movie, Science Fiction"
811,0,37151,Before We Go,2014,"Comedy, Romance, Drama"
812,13300000,5380251,Under the Skin,2014,"Thriller, Science Fiction, Drama"
813,6000000,3485127,Veronica Mars,2014,"Crime, Comedy, Drama"
814,0,1124445,Hector and the Search for Happiness,2014,"Drama, Adventure, Comedy"
815,22000000,67800064,Son of God,2014,Drama
816,0,0,Fed Up,2014,Documentary
817,0,4571025,Batman: Assault on Arkham,2014,"Thriller, Crime, Action, Animation"
818,6000000,15071,Barefoot,2014,"Drama, Romance, Comedy"
819,3500000,5155325,Justice League: War,2014,Animation
820,8500000,770706,The Zero Theorem,2014,"Fantasy, Science Fiction, Drama"
821,0,0,Housebound,2014,"Comedy, Horror, Thriller"
822,0,0,A Good Marriage,2014,Thriller
823,15000000,30127963,When the Game Stands Tall,2014,Drama
824,0,0,Turks & Caicos,2014,"Thriller, Mystery, Drama, Action"
825,0,0,Toy Story That Time Forgot,2014,"Animation, Family"
826,0,0,Feast,2014,"Family, Drama, Comedy, Animation, Romance"
828,0,2146041,The Riot Club,2014,"Thriller, Drama"
829,0,0,The Scribbler,2014,Thriller
830,30000000,0,Grace of Monaco,2014,"Drama, Romance"
831,2000000,48390,Decoding Annie Parker,2014,Drama
832,0,0,The Little Death,2014,"Comedy, Romance, Drama"
833,1000000,0,In Your Eyes,2014,"Romance, Drama, Science Fiction"
834,5500000,0,Bad Ass 2: Bad Asses,2014,Action
835,0,0,Cuban Fury,2014,Comedy
836,15000000,0,Dying of the Light,2014,"Drama, Thriller"
837,200000,17834867,The Quiet Ones,2014,Horror
838,21000000,0,Tokarev,2014,"Action, Crime, Thriller"
839,15000000,31554855,A Most Wanted Man,2014,Thriller
840,0,25434291,Top Five,2014,"Drama, Comedy"
841,0,31911598,Get on Up,2014,"Drama, Music"
842,6500000,13865435,The Pyramid,2014,Horror
843,30000000,0,Deliver Us from Evil,2014,"Horror, Thriller, Crime"
844,6600000,1554000,Clouds of Sils Maria,2014,Drama
845,5000000,2450846,Kill the Messenger,2014,"Mystery, Thriller, Drama, Crime"
846,0,13287735,Calvary,2014,Drama
847,0,0,Time Lapse,2014,"Science Fiction, Thriller"
848,0,111996,Sheâ€™s Funny That Way,2014,Comedy
849,0,0,What We Do in the Shadows,2014,"Horror, Comedy"
850,5000000,0,Cut Bank,2014,Thriller
851,1000000,9318,Honeymoon,2014,Horror
852,0,54915,Starred Up,2014,Drama
853,0,0,Space Station 76,2014,"Drama, Comedy, Science Fiction"
854,2000000,4635300,Locke,2014,"Drama, Thriller"
855,0,0,"20,000 Days on Earth",2014,"Drama, Music, Documentary"
856,36000000,52424533,Dolphin Tale 2,2014,"Family, Drama"
857,0,0,The Longest Week,2014,"Drama, Comedy"
858,0,0,A Certain Justice,2014,"Action, Drama"
859,0,0,The Angriest Man in Brooklyn,2014,"Drama, Comedy"
860,0,0,Hellion,2014,"Drama, Thriller"
861,1000000,26501323,The Woman in Black 2: Angel of Death,2014,"Thriller, Drama, Horror"
862,0,169976,God's Pocket,2014,Drama
863,0,0,Jessabelle,2014,"Horror, Thriller"
864,50000000,80383113,Muppets Most Wanted,2014,"Comedy, Crime, Family, Adventure"
865,0,11486,You're Not You,2014,Drama
867,20000000,0,Search Party,2014,Comedy
868,0,0,Gun Woman,2014,"Action, Thriller"
